044700024553,SP LUNCHABLES TURKEY/CHED,506224,6.00,,1,11.94,1.9900,+
028000084004,CHUNKY ORIG 24CT         ,300362,1.00,,24,16.93,0.7054,+
099900722198,NESTLE CRUNCH KING 18CT  ,300612,1.00,,18,23.15,1.2861,+
840170600125,VELO PCH SMALL CITRUS 2MG,38032,4.00,,5,88.32,4.4160,
840170600125,VELO PCH SMALL CITRUS 2MG,38032,2.00,,5,44.16,4.4160,
044700024553,SP LUNCHABLES TURKEY/CHED,506224,6.00,,1,11.94,1.9900,+
